date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:32	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar2bdf.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:32	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarc5cd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:32	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarf555.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar4bb9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar09fe.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar45c9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar4a27.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:33	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar126e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:34	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendare248.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:35	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:33%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1965&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendardb51.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1965&month=04&mode=list)
16:17:35	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar8e3c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:35	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar7166.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:35	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar138d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:36	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar63f1.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:36	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendare965.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:36	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar9370.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:36	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar4249.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:36	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar4a84.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:37	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar5133.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:37	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar7348.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:37	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar59c4.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:37	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarb102.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:38	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar9c0a.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:39	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:37%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2079&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarf870.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2079&month=04&mode=list)
16:17:39	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:38%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar4966.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:39	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:38%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendaree04.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:39	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:38%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar2359.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:39	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:38%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar989c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:40	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:38%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarb372.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:40	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar7dec.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:40	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendard104.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:40	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendard298.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar0632.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar2740.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendara1ee.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:41	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendare766.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:41	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendara5fb.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:43	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1964&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendard318.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1964&month=04&mode=list)
16:17:43	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:41%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2081&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar1597.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:43	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:42%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar4226.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:43	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:42%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendardbc3.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:43	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:42%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar3187.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:42%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar6911.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar7afd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendaraf86.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar70db.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarde67.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:45	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar5e30.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:45	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:44%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar0f2b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:45	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:44%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarc734.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:45	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:44%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar14ce.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:46	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:44%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2080&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar7a9b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2080&month=04&mode=list)
16:17:47	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:45%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1962&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar69e9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list)
16:17:47	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:46%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1963&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar8f12.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list)
16:17:47	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:46%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1963&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar26c2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list)
16:17:47	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:46%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1963&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarf575.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list)
16:17:47	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:46%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1963&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendara8b0.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list)
16:17:48	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:46%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1963&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendaree05.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list)
16:17:48	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:17:47%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1963&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar822c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1963&month=04&mode=list)
